id,employee_id,username,email,password,first_name,last_name,phone,address,gender,date_of_birth,role,status,department,department_id,designation,designation_id,position,grade,skills,salary,hire_date,created_at,updated_at
75,EMP10074,lambertjonathan,kerridavis@example.org,+HqX(e5iB066,Thomas,Bowers,(788)305-8244x297,"169 Thompson Drive
North Melissa, NY 02330",Female,1976-09-05,admin,active,"Editor, magazine features",39,"Investment banker, corporate",125,"Psychologist, clinical",3.0,"[93.0, 93.0, 93.0]",15149,2024-12-02,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
76,EMP10075,ndavid,andrewmartin@example.net,@eZ#Jvu!e6%5,Patrick,Jones,001-591-294-8377x894,"0574 Ralph Pike Apt. 278
Lisaville, ND 79193",Female,1982-05-12,employee,active,Trade mark attorney,39,"Conservation officer, nature",124,Fashion designer,2.0,"[86.0, 86.0]",14273,2017-02-23,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
77,EMP10076,lammartin,hahnmelody@example.com,7kF9QJMbo_77,Kelsey,Garcia,001-719-576-0534x7254,"799 Don Drive
Donnafurt, MT 22446",Female,1979-01-06,employee,active,Ambulance person,39,Nutritional therapist,125,Marketing executive,3.0,[86.0],14549,2019-05-23,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
78,EMP10077,frussell,phelpsnicole@example.org,02%^KukV$2M@,Melvin,Chen,424-356-0581x06317,"2066 Bennett Drives
New Micheal, PR 85619",Male,1982-09-02,employee,active,Dietitian,39,Osteopath,125,Web designer,3.0,"[93.0, 93.0]",15149,2017-01-10,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
79,EMP10078,joshua34,cgonzalez@example.com,ZTC!99Ju#8Vx,Laurie,Bennett,892-416-8509x177,"50321 Angelica Greens
Emilyshire, ND 97626",Male,1980-12-04,employee,active,Intelligence analyst,7,"Physicist, medical",46,Media buyer,4.0,[291.0],13405,2021-12-23,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
80,EMP10079,vjones,tmartin@example.net,g$r1Q9NjHS&#,Ronald,Mitchell,(787)870-0308x807,"789 Henry Ranch Suite 647
Gonzaleschester, AZ 07002",Female,2000-05-04,employee,active,"Programme researcher, broadcasting/film/video",7,Warehouse manager,44,Research scientist (maths),4.0,[291.0],14886,2024-11-27,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
81,EMP10080,raymond92,fgibbs@example.com,H@7R(NZxlB(u,Patrick,Patrick,903.445.0047x3346,"7585 Grant Ranch Apt. 542
South Adrian, LA 86841",Female,1994-01-05,employee,active,Chief Executive Officer,39,Pensions consultant,125,Physiological scientist,3.0,"[86.0, 86.0]",14549,2016-12-12,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
82,EMP10081,ronald99,dennisjoann@example.org,6j@4Kpgst*u8,Gregory,Williams,454-935-3122x19553,"7087 Miller Road
South Emilystad, MO 74484",Female,1983-05-09,employee,active,Advertising account planner,39,Academic librarian,125,Graphic designer,3.0,"[86.0, 86.0]",14549,2022-10-26,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
83,EMP10082,lindsay42,nathanhill@example.com,a%Wkbzph7#7(,Paula,Shaw,001-901-755-9391x555,"450 Bethany Walk Apt. 356
Goodmanfort, MS 45259",Female,1995-10-23,admin,active,Garment/textile technologist,39,"Engineer, chemical",125,Web designer,3.0,"[89.0, 86.0, 86.0]",14549,2021-03-24,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
84,EMP10083,amurphy,renee49@example.org,(Y2EnMYo^GHG,Ronald,Young,2635276297,"PSC 3731, Box 5226
APO AP 21974",Male,1986-01-28,employee,active,"Engineer, chemical",96,Phytotherapist,314,"Psychologist, prison and probation services",3.0,"[15.0, 15.0, 16.0, 15.0]",14549,2017-08-13,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
85,EMP10084,rachel77,wilsonethan@example.net,Xk&Y8Anz7kv3,Joel,Flowers,+1-744-728-7568x93628,"500 Benjamin Crest
East Mark, UT 62495",Male,1998-08-02,admin,active,Technical author,96,Actuary,314,Corporate investment banker,3.0,"[26.0, 32.0, 19.0, 28.0, 14.0, 14.0]",14549,2015-12-18,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
86,EMP10085,eric55,brianfreeman@example.org,1D0N7ADi)9q4,Joshua,Jackson,(482)558-4969,"588 Valerie Isle Apt. 762
West Rebecca, VT 24378",Male,1985-10-17,employee,active,Media planner,39,"Designer, furniture",125,Hospital doctor,3.0,"[93.0, 93.0]",15040,2023-05-15,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
87,EMP10086,timothynewton,clarkraymond@example.net,x2NY4dqa_6y3,Patrick,Butler,729-850-3907,"0971 Paul Meadow Suite 274
New Tiffany, AS 17421",Male,1976-03-24,admin,active,"Engineer, communications",6,Higher education careers adviser,21,Television camera operator,3.0,"[295.0, 295.0, 295.0, 295.0]",14822,2021-06-18,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
88,EMP10087,jeffreylove,ljones@example.org,)128%RQh7yfS,April,Frederick,001-593-677-4538x067,"633 Diana Meadow Apt. 503
Christineborough, NY 16846",Female,1975-03-05,admin,active,"Engineer, chemical",96,Animal nutritionist,314,Field seismologist,3.0,"[254.0, 254.0]",14549,2017-12-02,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
89,EMP10088,jessicamitchell,chloe63@example.org,k!N)4&KqhYaV,Laurie,Baker,001-618-781-1400x612,"198 Fields Manor
Lake Tinatown, MH 05391",Female,1981-07-25,admin,active,Community education officer,96,Theme park manager,314,"Development worker, international aid",3.0,[8.0],14549,2020-12-19,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
90,EMP10089,ksmith,francisco16@example.net,Uw3M(eYN^nIn,Benjamin,Watkins,437-248-0227x81889,"842 Carlson Mall
Daniellemouth, IA 11052",Female,1998-12-23,employee,active,"Accountant, chartered",96,"Programmer, multimedia",314,"Physicist, medical",3.0,[8.0],14549,2023-07-01,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
91,EMP10090,jillburke,jessicasharp@example.org,iGASwP7q)5Rb,Jeffery,Miller,(930)395-9258x580,"79031 Matthew Plaza Apt. 810
Port Carriestad, MS 66020",Female,1979-12-16,employee,active,Technical sales engineer,96,Human resources officer,314,Forensic psychologist,3.0,[8.0],14549,2020-05-08,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
92,EMP10091,justinharris,mhenderson@example.org,)5BPh1lLVNzk,Raymond,Peters,(480)768-3595,"57072 John Court Apt. 663
Jaredfort, GA 56240",Female,1989-11-06,employee,active,"Designer, ceramics/pottery",96,Communications engineer,315,Child psychotherapist,2.0,"[254.0, 254.0, 8.0, 8.0]",15337,2018-12-05,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
93,EMP10092,jgeorge,wwilliams@example.org,&4y7Ugi(nyVX,Robert,Mcintyre,001-807-662-7505x720,"7040 Wilson Court Suite 392
Lake Steve, AZ 66061",Female,1996-01-27,employee,active,"Engineer, drilling",96,Fish farm manager,314,Social worker,3.0,"[8.0, 8.0, 8.0, 8.0, 8.0]",14549,2020-05-18,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
94,EMP10093,matthew74,chanson@example.org,@VA80*_xT!XR,Susan,Cole,001-538-365-1037x64860,"344 Grace Ford
New Laurenport, WI 08235",Female,1976-05-27,employee,active,Hotel manager,96,Insurance claims handler,314,Music therapist,3.0,"[254.0, 8.0, 8.0, 8.0, 8.0]",14549,2024-07-11,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
95,EMP10094,karinahernandez,guerrerobrian@example.org,)#6Ou!dW#@35,Lisa,Marsh,(568)525-0356,"50028 Jesse Pass
New James, HI 01150",Male,1990-10-11,admin,active,Patent examiner,96,Energy engineer,315,Mudlogger,2.0,"[16.0, 15.0]",15337,2023-09-27,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
96,EMP10095,daniellecampbell,egarza@example.com,1&93iGtbay&k,Janice,Romero,(577)287-0369x10195,"5259 Garcia Path
Shannonhaven, AL 91433",Female,1989-12-12,employee,active,Energy manager,96,Retail manager,315,Rural practice surveyor,2.0,"[16.0, 8.0]",15337,2024-02-16,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
97,EMP10096,jamessweeney,murraydavid@example.org,!P)wblsfY2hb,Gina,Knapp,556-573-3749x468,"16264 Larson Haven Suite 119
Juliefurt, NY 66394",Female,1997-04-25,employee,active,Oceanographer,96,Higher education lecturer,315,"Education officer, environmental",2.0,"[8.0, 11.0, 254.0, 8.0, 8.0, 8.0, 8.0, 8.0]",15337,2023-09-16,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
98,EMP10097,zhobbs,greensandra@example.org,($STTeF7Qt1W,Jeremy,Choi,(889)540-1358,"USS Wells
FPO AP 79126",Female,1980-02-14,admin,active,Community education officer,39,"Therapist, music",125,Radio producer,3.0,"[243.0, 245.0]",14549,2017-10-05,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
99,EMP10098,qrosales,olee@example.com,#6caiyqN1)VB,Gary,Jones,+1-574-997-0262x087,"72680 Reyes Village
East Nicole, MI 87717",Female,1990-03-17,employee,active,Research scientist (medical),39,Broadcast engineer,125,"Psychologist, occupational",3.0,"[86.0, 86.0]",14549,2021-05-08,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
100,EMP10099,nwhite,pjarvis@example.net,#ILgg9o&qO3P,James,Burnett,451-762-5435x327,"509 Darlene Mission Apt. 733
Dixonshire, DC 96883",Female,1989-09-13,employee,active,Estate manager/land agent,39,Civil Service fast streamer,125,Historic buildings inspector/conservation officer,3.0,[86.0],14549,2023-06-16,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
101,EMP10100,jeffrey62,wrightheather@example.org,_IwN61XxC2&3,Brian,Rice,734.906.7944x5476,"5931 Carlson Cliff Suite 898
Riveraland, SD 97449",Female,1977-01-02,admin,active,Financial adviser,39,"Geologist, engineering",125,Catering manager,3.0,"[86.0, 89.0]",14549,2017-11-17,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
102,EMP10101,tsanchez,josephhouse@example.org,J@304mLbDHK6,Haley,Brown,001-897-630-9192x27999,"521 Black Plains
Port Patriciatown, NJ 74620",Female,1999-08-23,admin,active,Chief Executive Officer,96,Geophysical data processor,316,Information officer,1.0,"[8.0, 8.0, 8.0, 16.0]",16168,2022-06-13,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
103,EMP10102,jenningskelly,bryanjessica@example.net,96yrGnff$uB2,David,Smith,482.739.9102x441,"62605 May Parks Apt. 379
East Michael, UT 02060",Female,1976-07-12,admin,active,"Engineer, technical sales",96,Electronics engineer,315,Art therapist,2.0,"[15.0, 16.0, 8.0, 8.0]",15337,2020-10-09,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
104,EMP10103,steven37,bgarcia@example.org,#W7je#*ThrJU,Michael,Carroll,+1-433-604-4748x61029,"2785 Torres Circle
North Brandon, WA 79908",Male,1988-01-09,employee,active,Publishing rights manager,96,"Psychologist, forensic",316,Private music teacher,1.0,"[252.0, 8.0, 8.0]",16168,2017-10-06,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
105,EMP10104,vincent67,uvazquez@example.net,s&dKy4Huoeeo,Edward,Daugherty,(675)951-6257x52013,"Unit 8550 Box 2962
DPO AE 55866",Male,1995-09-06,admin,active,"Engineer, civil (contracting)",96,Product/process development scientist,314,"Engineer, maintenance (IT)",3.0,"[16.0, 8.0, 16.0]",14549,2022-11-30,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
106,EMP10105,tracy23,dwilliams@example.org,RkrIuRlk((3_,David,Olson,347-550-3695x08509,"75634 Dougherty Hollow
New Bernard, ME 93518",Female,1992-03-30,employee,active,Pension scheme manager,96,Architectural technologist,314,Sales executive,3.0,"[8.0, 15.0]",14549,2021-06-29,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
107,EMP10106,ajohnson,littlematthew@example.org,XE*0V$Qd^#28,Denise,Alvarez,672.351.0098x73270,"94629 Ellis Tunnel
East Steve, TX 91782",Male,1999-05-26,admin,active,Hotel manager,96,"Surveyor, quantity",314,Research scientist (physical sciences),3.0,"[8.0, 8.0, 8.0, 8.0]",14549,2023-01-22,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
108,EMP10107,pperkins,fowlerapril@example.org,I+1spvAUuR_Q,Keith,Gomez,001-286-762-9872x18112,"19446 Williams Pass Suite 134
New Nathanfurt, MP 28151",Female,1985-08-06,employee,active,Veterinary surgeon,96,Architectural technologist,315,"Investment banker, operational",2.0,"[8.0, 8.0, 15.0, 8.0]",15337,2015-02-02,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
109,EMP10108,mayers,emilydavidson@example.net,^&JFvuWhJq6I,Kathy,Johnson,+1-552-461-6020,"USCGC Buchanan
FPO AE 62774",Female,1985-11-11,employee,active,Seismic interpreter,96,"Surveyor, mining",314,Educational psychologist,3.0,"[8.0, 8.0]",14549,2015-05-08,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
110,EMP10109,knguyen,uramos@example.net,#0(@Xhyj)prU,Matthew,Wood,751-737-7399x4212,"552 Brandy Knoll Apt. 862
North Thomasport, MD 37074",Female,1977-12-05,admin,active,Music tutor,96,Diagnostic radiographer,314,"Teacher, secondary school",3.0,"[8.0, 9.0, 12.0, 28.0, 8.0]",14549,2020-12-20,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
111,EMP10110,erika48,michaelbray@example.net,(N1L!ByUk)3^,Jason,Romero,(553)551-8678,"12696 Donna Inlet Suite 329
Port Kennethshire, CA 57507",Male,1980-10-20,employee,active,"Engineer, mining",39,Banker,124,Scientific laboratory technician,2.0,"[93.0, 93.0]",15337,2020-03-04,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
112,EMP10111,walkerjermaine,murphyalexis@example.org,)4X_ZRpVLPZw,Jennifer,Roman,+1-695-495-8089,"Unit 3664 Box 5040
DPO AE 35373",Female,2000-12-28,admin,active,"Teacher, music",96,Dispensing optician,314,Theatre manager,3.0,"[8.0, 9.0]",14549,2018-02-18,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
113,EMP10112,johnsonpaige,silvadon@example.org,#PAv^HmIS5E0,Nathan,Anderson,700-263-2622x14669,"5544 Debra Drives
Port Brent, WY 60834",Female,1988-05-27,admin,active,Risk manager,96,Medical physicist,314,Proofreader,3.0,"[8.0, 8.0, 8.0]",14549,2022-11-03,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
114,EMP10113,andreajackson,georgedana@example.org,T^_WlczON@9f,Audrey,Pratt,(250)946-1359x53314,"782 James Pine Apt. 953
North Cameronborough, VT 79463",Male,1979-04-01,admin,active,Proofreader,96,"Restaurant manager, fast food",314,Dispensing optician,3.0,"[15.0, 16.0, 15.0]",14549,2024-05-14,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
115,EMP10114,christopher08,allison53@example.net,n)8lY*Yu^c#5,Lisa,Hill,379-497-7514x1007,"0441 Dakota Ports
Jamesmouth, WI 48594",Female,1984-04-08,admin,active,Product designer,96,"Surveyor, planning and development",315,"Production designer, theatre/television/film",2.0,"[8.0, 12.0, 12.0, 8.0, 8.0]",15337,2019-02-03,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
116,EMP10115,toni32,thomas16@example.org,J*kt7MA6#z&6,Mark,Sanchez,625.638.5166,"88370 Colin Heights
East Wendyburgh, FL 03189",Female,1991-08-27,admin,active,"Merchandiser, retail",96,Radio producer,315,"Surveyor, quantity",2.0,"[12.0, 8.0, 11.0, 8.0]",15337,2016-02-23,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
117,EMP10116,asanchez,danielsgregory@example.net,0SSzeD0fZS$!,Christopher,Chambers,(670)833-4848x52779,"3089 Nelson Shoals Apt. 433
Port Justin, WI 37815",Female,1999-03-12,admin,active,"Therapist, nutritional",96,Dealer,314,"Designer, textile",3.0,"[8.0, 8.0, 8.0, 9.0, 8.0, 8.0]",14549,2018-06-22,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
118,EMP10117,mhernandez,rsmith@example.com,J5_2HV^oU+ys,Nancy,Aguilar,001-650-735-0284,"231 Kayla Street
New Angelachester, MP 53563",Male,1985-11-06,employee,active,Warden/ranger,96,Music therapist,316,Estate agent,1.0,"[8.0, 8.0, 8.0, 8.0, 8.0, 252.0]",16168,2019-05-03,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
119,EMP10118,carmenestes,adamshaw@example.net,o0##g4nc*4Wk,Diane,Hoover,001-488-854-3362x254,"611 Munoz Estate
Lisafurt, NY 51115",Male,1993-12-31,employee,active,Advertising art director,96,Armed forces training and education officer,314,Housing manager/officer,3.0,"[16.0, 23.0]",14549,2022-03-10,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
120,EMP10119,thompsonjonathan,victor95@example.com,@dLXAG#sj53k,James,Parks,604.922.3239x82004,"59884 Nicholas Run
Brentchester, DC 41643",Male,1985-02-06,admin,active,Sports administrator,96,Chartered legal executive (England and Wales),316,"Producer, radio",1.0,"[254.0, 254.0, 8.0, 21.0, 8.0]",16168,2022-06-13,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
121,EMP10120,beltrancarol,cherylwade@example.net,64cL@2Sy$nFd,Antonio,Pierce,234.823.8974x3250,"0214 Blanchard Lock
East George, ID 79228",Male,1997-09-04,admin,active,Magazine features editor,39,"Engineer, materials",125,Comptroller,3.0,[104.0],14000,2017-04-15,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
122,EMP10121,richardanderson,morgangordon@example.com,@jmFq1yi0*Zm,Lisa,Walters,001-249-856-6328x9353,"6661 Reeves Unions Apt. 181
Lake Davidchester, WV 42644",Male,1994-06-25,employee,active,"Surveyor, rural practice",96,"Research officer, political party",316,Contractor,1.0,"[252.0, 16.0, 15.0]",16168,2024-03-10,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
123,EMP10122,petersonvanessa,umoran@example.org,Fu5Fz6pT(EwT,Patricia,King,(490)927-2978,"702 Michael Creek Suite 928
South Johnbury, RI 63958",Male,1993-02-09,admin,active,"Designer, furniture",39,Personnel officer,125,Chartered management accountant,3.0,"[92.0, 92.0, 92.0]",14273,2024-08-06,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
124,EMP10123,brandon28,david97@example.org,)qB7bN_2s8Tn,Megan,Juarez,562-759-2455,"625 Martinez Mills
Brandonfort, MS 01522",Female,1996-01-04,employee,active,Hydrogeologist,39,Stage manager,124,Call centre manager,2.0,"[90.0, 86.0]",15694,2017-11-17,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
125,EMP10124,hodgesheila,maria27@example.com,aY4Pmnxx%#tE,Michael,Washington,001-862-238-6025x44548,"4421 Crystal Drive Suite 751
Whitehaven, WA 23333",Female,1983-05-13,employee,active,Chief Operating Officer,39,Product/process development scientist,124,Financial controller,2.0,"[88.0, 86.0]",15694,2015-02-15,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
126,EMP10125,cabrerapatrick,xolson@example.com,4lzm13Mym#6t,Stephen,Becker,561-797-2174x244,"21217 Jeffery Point Suite 826
Alvarezburgh, GU 22909",Female,1997-08-25,admin,active,Estate manager/land agent,39,"Scientist, water quality",125,Trading standards officer,3.0,"[86.0, 95.0]",14549,2018-11-06,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
127,EMP10126,nbailey,ericabarnes@example.com,_n0QZuDFbTOt,Jason,Tanner,001-660-305-6775x2099,"0122 Armstrong Green
East David, NV 65384",Female,1982-06-15,employee,active,"Education officer, community",39,"Engineer, building services",125,"Therapist, horticultural",3.0,"[86.0, 86.0]",14549,2024-09-26,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
128,EMP10127,jacquelinecampbell,reederin@example.net,G*w5TBhsVSv7,Kenneth,Rogers,+1-512-754-8507x83096,"9204 Williams Well
North Michellebury, TN 29309",Female,1980-02-14,employee,active,Press photographer,6,Travel agency manager,19,Immunologist,1.0,"[295.0, 295.0]",16168,2021-04-20,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
129,EMP10128,rachel01,dprice@example.org,)%or0HmvefSo,Annette,Henson,864.536.8241x558,"Unit 4509 Box 0352
DPO AA 00594",Female,1988-03-30,employee,active,Chief Marketing Officer,39,Clinical cytogeneticist,124,Market researcher,2.0,"[86.0, 86.0]",15337,2021-03-03,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
130,EMP10129,pricewillie,chapmanamy@example.net,I8r(MMc!j@P8,Benjamin,Gibson,(699)802-0260,"612 Michelle Corners
New Keithberg, AL 24774",Female,1998-01-24,admin,active,Occupational therapist,39,Insurance broker,125,Emergency planning/management officer,3.0,"[86.0, 86.0, 86.0]",14549,2019-03-26,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
131,EMP10130,adamsdarlene,rodriguezdenise@example.com,Vs5YEwq+cn_g,Nicholas,Robinson,+1-690-790-2910x4874,"3647 Alexis Wall Suite 915
East Rebecca, MD 52058",Female,1989-07-13,admin,active,Furniture conservator/restorer,96,Tour manager,314,Surgeon,3.0,"[15.0, 15.0]",14549,2021-04-26,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
132,EMP10131,markanderson,uthomas@example.net,*tjyCcS7903n,Andrea,Tate,001-641-663-5809x9294,"2583 Walker Plains Apt. 290
East Diane, UT 24523",Female,1994-12-15,admin,active,Immigration officer,96,Furniture designer,314,"Social research officer, government",3.0,"[8.0, 8.0, 8.0, 8.0, 8.0]",14549,2023-04-08,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
133,EMP10132,rrobinson,garciashirley@example.com,&)0mZGRb0Zn),Mason,Hebert,(841)907-2802x504,"928 Ryan Plains Apt. 402
Lauramouth, IA 85966",Female,1987-06-11,employee,active,"Designer, interior/spatial",96,Conference centre manager,314,"Development worker, community",3.0,"[254.0, 254.0]",14549,2023-01-31,2025-12-17 04:42:53.564405,2025-12-17 04:42:53.564417
